@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute limbs-1 numeric
@attribute limbs-2 numeric
@attribute limbs-3 numeric
@attribute limbs-4 numeric
@attribute limbs-5 numeric
@attribute limbs-6 numeric
@attribute limbs-7 numeric
@attribute limbs-8 numeric
@attribute limbs-9 numeric
@attribute limbs-10 numeric
@attribute limbs-11 numeric
@attribute limbs-12 numeric
@attribute limbs-13 numeric
@attribute limbs-14 numeric
@attribute limbs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
32,'2015/11/24 19:53:39:547',1,105.752869,111.801102,170.728821,167.689575,164.810379,171.524017,108.111183,105.087852,157.199463,166.780045,67.30127,88.834686,169.287247,164.122391,33.037922,1,0.6,0,0,0
33,'2015/11/24 19:53:39:613',1,105.624657,111.640038,170.698837,168.292953,165.039017,170.636826,108.404533,105.437119,157.333023,167.10228,67.193428,88.248756,167.575211,163.020676,32.405849,1,0.6,0,0,0
34,'2015/11/24 19:53:39:684',1,105.654533,111.647621,171.311401,168.709167,165.153732,170.030731,108.491631,105.49527,157.459442,167.025177,67.119919,87.757217,167.982956,161.388428,32.096569,1,0.6,0,0,0
35,'2015/11/24 19:53:39:751',1,105.648453,111.582535,170.72081,168.946548,165.111099,169.948181,108.554634,95.447334,157.697098,166.710861,67.018051,87.488869,166.647766,162.020828,31.955542,1,0.6,0,0,0
36,'2015/11/24 19:53:39:820',1,105.72448,111.474083,171.120728,170.420181,165.832138,169.919998,108.737366,105.2453,158.815399,166.581848,66.89518,87.239273,166.945053,159.160889,30.721519,1,0.6,0,0,0
37,'2015/11/24 19:53:39:887',1,105.629112,111.396347,171.452728,170.395981,165.703796,169.287933,108.964767,124.34993,158.818192,166.629852,66.778709,86.668686,167.521301,159.900223,30.508295,1,0.6,0,0,0
38,'2015/11/24 19:53:39:968',1,105.801231,111.343498,171.269791,170.641388,165.336533,169.627914,108.868469,126.811562,158.804291,166.556381,66.767593,86.160393,168.18251,157.09877,30.502586,1,0.6,0,0,0
39,'2015/11/24 19:53:40:014',1,105.913841,111.24752,171.048187,170.610626,165.003342,171.718521,108.889099,104.624611,158.805786,166.512848,66.772644,85.990707,167.715576,158.919449,30.470091,1,0.6,0,0,0
40,'2015/11/24 19:53:40:076',1,105.934761,111.147743,171.205963,169.933258,165.00296,171.169128,108.809868,104.820702,158.949875,166.291031,66.712479,85.84697,168.323364,162.572861,30.58745,1,0.6,0,0,0
41,'2015/11/24 19:53:40:145',1,106.07267,111.121376,171.019882,170.056061,165.19165,169.406174,108.81794,105.645248,159.007401,166.261597,66.709572,85.511925,168.388947,163.602982,30.591433,1,0.6,0,0,0
42,'2015/11/24 19:53:40:213',1,106.082451,111.119186,171.211761,169.895355,165.733658,170.572357,108.922043,104.917725,159.369965,166.185822,66.657585,85.546516,168.656235,166.205475,30.314228,1,0.6,0,0,0
43,'2015/11/24 19:53:40:284',1,106.147942,111.118202,171.042572,169.637344,165.234085,171.466583,108.787193,104.74865,159.23764,166.028137,66.68721,85.559113,168.994415,167.188034,30.617666,1,0.6,0,0,0
44,'2015/11/24 19:53:40:369',1,106.032845,111.106483,171.158539,169.496078,165.077881,170.024155,108.758362,105.321907,159.071533,166.319153,66.659538,85.665825,169.118286,169.066864,30.559057,1,0.6,0,0,0
45,'2015/11/24 19:53:40:447',1,105.937408,111.164978,171.717468,170.322083,165.414444,169.465759,108.69371,105.740143,159.15863,166.410507,66.64518,86.268768,170.810623,167.110825,30.502956,1,0.6,0,0,0
46,'2015/11/24 19:53:40:526',1,105.727066,111.069809,171.943329,169.654251,165.370483,169.572525,108.72834,105.755676,159.096863,166.495148,66.604401,86.976204,171.272797,160.470551,30.588919,1,0.6,0,0,0
47,'2015/11/24 19:53:40:617',1,105.665291,110.892349,172.264618,168.538605,165.359375,170.007889,108.798355,105.629677,159.14653,166.345444,66.506958,87.56176,171.437546,170.228638,30.831682,1,0.6,0,0,0
48,'2015/11/24 19:53:40:673',1,105.783234,109.990829,172.057419,168.921494,165.220825,170.379379,108.812897,105.583344,159.278442,165.945862,66.406967,86.581421,171.432419,165.245071,31.094055,1,0.6,0,0,0
49,'2015/11/24 19:53:40:741',1,105.660172,109.919876,171.791077,168.92247,165.189743,170.699677,108.844894,105.458405,159.287094,166.015366,66.335197,86.595329,171.323669,162.731461,31.16511,1,0.6,0,0,0
50,'2015/11/24 19:53:40:809',1,105.639481,110.022202,171.334518,168.975494,165.154999,170.496674,108.819466,105.574966,159.221237,166.076736,66.234566,86.763802,170.355988,158.518143,31.223272,1,0.6,0,0,0
51,'2015/11/24 19:53:40:878',1,105.622063,110.19809,170.43605,169.229172,165.175049,170.493149,108.86692,105.459618,159.175797,166.20546,66.006645,87.050407,167.650223,156.196182,31.199894,1,0.6,0,0,0
52,'2015/11/24 19:53:40:947',1,105.724564,110.22541,169.378647,169.738327,165.141342,169.80423,108.838814,105.781921,159.173874,165.906723,65.611763,87.098793,165.766754,153.127045,31.613632,1,0.6,0,0,0
53,'2015/11/24 19:53:41:016',1,105.776451,110.304077,169.935486,169.875931,165.232132,169.746353,108.836884,105.802513,158.886414,166.328781,65.324051,87.577461,168.771347,156.217667,31.549688,1,0.6,0,0,0
54,'2015/11/24 19:53:41:084',1,105.797867,110.368637,170.95575,170.151199,165.337082,170.535675,108.807541,105.303139,158.652023,166.542923,65.205894,87.801392,172.898132,158.368011,31.618526,1,0.6,0,0,0
55,'2015/11/24 19:53:41:152',1,105.826546,110.450623,172.456665,170.442291,165.521469,172.2948,108.753708,104.693878,158.496155,166.61525,65.279747,87.843559,175.181992,155.979156,31.752045,1,0.6,0,0,0
56,'2015/11/24 19:53:41:226',1,105.867622,110.553101,172.927444,170.490189,165.684799,172.077927,108.815636,104.920097,158.440582,166.658096,65.439629,87.887062,175.654037,157.283676,31.833788,1,0.6,0,0,0
57,'2015/11/24 19:53:41:291',1,105.85553,110.693092,172.962219,169.56192,165.69722,170.415741,108.789154,105.615028,158.276855,166.762558,65.633644,88.553123,175.98027,158.934082,31.863747,1,0.6,0,0,0
58,'2015/11/24 19:53:41:329',1,105.858101,110.730888,172.762268,169.580383,165.594955,170.399994,108.694199,105.584824,158.07132,166.796219,65.661537,88.704193,175.031738,160.406479,32.062664,1,0.6,0,0,0
59,'2015/11/24 19:53:41:399',1,105.986107,110.744812,172.298401,170.112686,165.43071,170.750229,108.598335,105.242813,157.925903,166.706924,65.651833,88.410088,173.12236,162.267471,32.273567,1,0.6,0,0,0
60,'2015/11/24 19:53:41:476',1,106.049385,110.802544,172.138901,169.83226,165.813202,170.700378,108.363472,105.203598,157.982697,166.778915,65.694252,88.345291,172.60199,161.24823,32.262005,1,0.6,0,0,0
61,'2015/11/24 19:53:41:538',1,106.08313,110.859138,171.91507,169.793655,165.683487,170.83223,108.290642,105.052589,157.82663,166.817886,65.68264,88.445183,172.17981,162.269608,32.354122,1,0.6,0,0,0
62,'2015/11/24 19:53:41:606',1,106.135063,110.934792,171.738144,169.422165,165.948074,171.088257,108.346893,105.087547,157.986923,166.945358,65.683517,88.841759,172.167679,163.752823,32.227741,1,0.6,0,0,0
63,'2015/11/24 19:53:41:674',1,106.338074,110.966339,171.476913,169.251602,165.952652,171.229904,108.20005,105.113754,158.33017,166.495529,65.675453,88.985741,171.580521,164.802689,32.229507,1,0.6,0,0,0
64,'2015/11/24 19:53:41:748',1,106.512352,110.959328,171.756439,168.993057,165.023239,171.367798,108.197762,105.116341,157.970047,166.129654,65.671318,89.23336,172.215683,164.236237,32.785679,1,0.6,0,0,0
65,'2015/11/24 19:53:41:816',1,106.725784,110.922791,171.696243,169.880005,164.918686,171.551239,108.01532,105.106201,158.185577,165.736038,65.683258,88.624359,172.258179,165.297211,32.944473,1,0.6,0,0,0
66,'2015/11/24 19:53:41:882',1,106.457275,110.837074,172.440643,169.347443,164.732056,171.586731,107.922554,105.118332,158.029236,166.022705,65.735619,88.905273,172.473389,164.586594,32.93906,1,0.6,0,0,0
67,'2015/11/24 19:53:41:948',1,106.257378,110.842957,172.477356,169.043518,164.635544,171.737366,107.977448,105.010078,157.859711,166.133087,65.813377,88.998314,171.921356,164.20256,33.065521,1,0.6,0,0,0
68,'2015/11/24 19:53:42:015',1,106.243408,110.767471,172.433578,170.580215,164.5177,171.901505,108.01149,104.855064,157.783875,165.906143,65.812416,88.092377,171.193939,162.070053,33.49868,1,0.6,0,0,0
69,'2015/11/24 19:53:42:084',1,106.250954,110.780548,172.2957,171.604202,164.565887,172.064224,108.132011,104.798828,158.019806,165.78801,65.808266,87.412636,170.71579,163.28746,33.29855,1,0.6,0,0,0
70,'2015/11/24 19:53:42:152',1,106.158966,110.825455,172.596069,172.787521,165.345993,171.822144,108.164192,104.811897,158.491959,165.948486,65.877396,86.597733,170.969284,162.194397,32.785923,1,0.6,0,0,0
71,'2015/11/24 19:53:42:219',1,106.184158,110.872452,172.494339,172.996078,165.16423,171.814743,108.0989,104.954247,158.407623,165.982254,65.836296,86.595444,170.376633,163.08638,32.860764,1,0.6,0,0,0
72,'2015/11/24 19:53:42:285',1,106.214706,110.83094,172.18663,173.376144,165.56369,173.21994,108.32682,42.350143,158.635178,166.00473,65.814613,86.450729,169.776657,161.966934,32.646965,1,0.6,0,0,0
73,'2015/11/24 19:53:42:356',1,106.25943,110.891357,172.241119,172.53833,165.402435,172.305969,108.422432,28.156065,158.483887,166.11232,65.82608,87.075272,170.536011,162.588837,32.706806,1,0.6,0,0,0
74,'2015/11/24 19:53:42:418',1,106.292824,110.897537,171.980179,172.904282,165.177353,172.113647,108.404869,27.675003,158.322311,165.980438,65.855484,86.902252,170.196442,162.484222,33.020069,1,0.6,0,0,0
75,'2015/11/24 19:53:42:489',1,106.264297,110.894096,172.104446,171.746536,164.819656,171.517136,108.289871,28.334595,158.175842,166.030151,65.832916,87.635529,170.648346,162.691574,33.123306,1,0.6,0,0,0
76,'2015/11/24 19:53:42:557',1,106.278114,110.918121,172.386261,171.891342,165.166245,172.397034,108.332184,28.532085,158.570953,166.090897,65.826065,87.548889,171.431015,163.772659,32.70562,1,0.6,0,0,0
77,'2015/11/24 19:53:42:595',1,106.276268,110.927238,172.132858,171.873779,164.918198,172.470108,108.272217,28.512495,158.388977,166.120285,65.830864,87.548332,170.761597,163.922607,32.849873,1,0.6,0,0,0
78,'2015/11/24 19:53:42:664',1,106.29718,110.973351,172.141464,171.654785,165.065598,173.486221,108.428802,43.55899,158.540131,166.224823,65.913742,87.756683,171.29364,163.585526,32.596264,1,0.6,0,0,0
79,'2015/11/24 19:53:42:734',1,106.267822,110.975571,171.982529,170.922302,164.870636,172.978027,108.476768,29.009859,158.391953,166.32988,65.895653,88.111053,170.796875,163.091522,32.61562,1,0.6,0,0,0
80,'2015/11/24 19:53:42:801',1,106.249413,111.064919,172.091446,170.257523,165.101791,173.450119,108.326187,44.433086,158.551743,166.158661,65.871094,88.595543,171.150055,163.996155,32.526638,1,0.6,0,0,0
81,'2015/11/24 19:53:42:869',1,106.226852,110.968262,172.204941,170.907761,164.790054,171.702591,108.157166,28.771658,158.272247,166.085068,65.805176,88.144897,171.659256,163.271866,32.769451,1,0.6,0,0,0
82,'2015/11/24 19:53:42:938',1,106.117172,111.031639,172.219604,171.026306,164.568237,172.120209,108.341934,104.862747,157.950165,165.975311,65.79985,88.228264,171.995071,162.043045,33.076092,1,0.6,0,0,0
83,'2015/11/24 19:53:43:003',1,106.012115,110.984497,171.905289,173.4935,163.813828,172.04805,108.218712,104.734451,157.364624,165.905151,65.788948,87.163033,172.170898,160.4655,33.616032,1,0.6,0,0,0
84,'2015/11/24 19:53:43:079',1,105.88826,110.942848,172.033005,173.849716,164.116364,171.185928,108.36367,43.868214,157.114975,166.071335,65.75296,87.316124,172.347977,170.621933,33.626255,1,0.6,0,0,0
85,'2015/11/24 19:53:43:140',1,105.836128,110.939178,171.672867,173.679428,162.772537,171.38678,108.407784,104.84623,156.067505,166.201965,65.698898,87.806496,171.996567,171.815628,34.416306,1,0.6,0,0,0
86,'2015/11/24 19:53:43:207',1,105.861389,110.578262,171.85881,173.313019,163.002853,171.503693,108.342255,104.732422,155.967728,166.135971,65.648514,88.035439,172.18869,173.105728,34.599197,1,0.6,0,0,0
87,'2015/11/24 19:53:43:277',1,105.926941,110.298225,171.375473,173.198334,163.089783,171.805969,108.532127,104.484077,155.592285,166.15625,65.606033,88.082176,170.253036,173.865631,34.828201,1,0.6,0,0,0
88,'2015/11/24 19:53:43:345',1,106.209549,110.957138,171.963455,171.519806,163.27095,170.342621,108.942802,104.898338,155.28273,165.893768,65.322166,89.903694,170.913666,173.923233,35.062885,1,0.6,0,0,0
89,'2015/11/24 19:53:43:414',1,106.241547,111.31205,172.373245,169.734375,164.066879,173.423553,109.590233,103.807259,155.379318,165.344315,64.357132,91.67318,170.829834,175.363419,35.36034,1,0.6,0,0,0
90,'2015/11/24 19:53:43:483',1,106.557411,110.999077,172.360443,169.62381,164.032776,172.436737,109.951698,104.26226,154.811218,165.062683,63.313503,91.897606,168.056458,176.46814,35.703773,1,0.6,0,0,0
91,'2015/11/24 19:53:43:550',1,107.594162,113.672729,172.47406,164.006241,164.409805,170.513412,111.10891,104.074615,154.465515,164.465469,62.176609,98.331688,164.503601,176.264648,36.118916,1,0.6,0,0,0
92,'2015/11/24 19:53:43:618',1,107.878654,114.632576,171.450974,162.875931,164.723831,171.420364,111.143532,102.991447,153.842987,162.868027,62.45084,100.97348,165.092239,174.102371,38.975719,1,0.6,0,0,0
93,'2015/11/24 19:53:43:685',1,107.04911,114.012741,170.766617,160.233597,167.033508,168.407684,112.289085,103.192673,154.856705,162.271088,61.042599,103.50708,165.97287,169.857239,38.1926,1,0.6,0,0,0
94,'2015/11/24 19:53:43:753',1,105.726784,113.473816,172.799332,158.859695,167.503159,168.36647,112.534332,103.405334,154.326767,161.528412,60.229019,104.853539,167.762085,166.056107,39.588501,1,0.6,0,0,0
95,'2015/11/24 19:53:43:821',1,105.039238,113.300262,173.403992,161.119431,168.898224,167.833176,113.470337,103.552544,153.841537,160.62149,59.889992,104.03949,169.94812,163.170486,41.308712,1,0.6,0,0,0
96,'2015/11/24 19:53:43:890',1,105.045647,113.156013,173.72876,162.925308,167.984787,169.339569,112.378059,103.690025,153.219666,160.028061,59.701569,103.155304,168.570343,161.849716,42.802898,1,0.6,0,0,0
97,'2015/11/24 19:53:43:926',1,105.743835,113.337341,173.905411,163.782104,169.065872,169.632202,112.746323,103.106384,153.697906,159.331604,59.679058,103.364044,167.768356,160.101318,43.232128,1,0.6,0,0,0
98,'2015/11/24 19:53:43:996',1,109.981926,113.506805,174.412628,162.1931,169.256058,168.879654,112.517769,104.15554,153.72374,158.513443,56.2061,104.697121,165.248199,156.380722,44.459961,1,0.6,0,0,0
99,'2015/11/24 19:53:44:064',1,110.20031,113.508781,174.331528,161.390457,169.864258,168.029236,112.726707,104.46077,153.761749,158.322052,55.685326,105.884453,165.67662,162.261917,44.830917,1,0.6,0,0,0
100,'2015/11/24 19:53:44:137',1,110.316948,113.60553,174.320679,159.498184,170.022141,168.656174,112.88649,104.418907,153.567261,158.400253,55.602295,107.134125,165.737335,159.962997,45.007931,1,0.6,0,0,0
101,'2015/11/24 19:53:44:207',1,109.157738,113.763519,174.310898,161.240143,169.760178,169.108276,112.718094,104.208588,153.31781,158.43103,56.500568,106.414093,165.789337,165.770126,45.263836,1,0.6,0,0,0
102,'2015/11/24 19:53:44:273',1,108.371338,113.622116,167.74733,163.216797,170.092361,168.983459,112.995705,104.05941,153.216263,158.390869,60.578796,104.969795,169.939102,165.440048,45.308594,1,0.6,0,0,0
103,'2015/11/24 19:53:44:342',1,108.041733,113.501541,165.644104,160.972076,169.606445,168.971924,113.056984,103.926376,152.853409,158.48114,62.462978,105.659309,157.966309,164.799561,45.400436,1,0.6,0,0,0
104,'2015/11/24 19:53:44:416',1,107.626038,113.355377,167.998734,159.79628,169.98671,169.190292,113.359085,103.822174,152.867981,158.64444,62.29324,105.673317,147.016388,163.580887,45.083595,1,0.6,0,0,0
105,'2015/11/24 19:53:44:483',1,107.295914,113.138794,167.945969,163.074448,170.111359,169.241486,113.577332,103.875885,152.740479,158.867111,62.330143,103.265297,145.595352,167.158844,44.87529,1,0.6,0,0,0
106,'2015/11/24 19:53:44:546',1,106.9552,112.848076,168.511215,163.46138,170.262482,169.197693,113.740005,103.852837,152.689529,158.889954,62.161655,102.481674,158.043213,168.073746,44.784981,1,0.6,0,0,0
107,'2015/11/24 19:53:44:613',1,106.617622,112.573723,168.815521,163.846863,170.130493,169.316727,113.6931,103.981018,152.580139,159.315277,62.036846,101.839958,165.206039,167.626404,44.277126,1,0.6,0,0,0
108,'2015/11/24 19:53:44:682',1,107.672997,113.601692,169.568954,163.987579,169.864471,169.296341,113.635742,103.996429,152.503265,159.375488,61.847176,101.543968,168.01799,166.409973,44.335251,1,0.6,0,0,0
109,'2015/11/24 19:53:44:749',1,107.232788,113.094444,169.714203,164.201675,169.898727,169.445648,113.773705,103.909195,152.422989,159.39151,61.623985,101.36586,164.678925,168.177124,44.391388,1,0.6,0,0,0
110,'2015/11/24 19:53:44:820',1,107.13913,112.899757,169.147049,164.866135,169.395935,169.344955,113.784531,103.769119,152.133118,159.514511,61.852066,100.856361,167.70401,170.312561,44.653328,1,0.6,0,0,0
111,'2015/11/24 19:53:44:888',1,109.350609,112.698906,167.443771,164.324356,168.971924,169.609695,113.740631,103.998154,151.871033,159.802322,62.111732,101.346031,169.429108,170.577637,44.789497,1,0.6,0,0,0
112,'2015/11/24 19:53:44:957',1,107.868347,112.674515,168.323868,164.422897,168.930389,169.49411,113.756187,103.680473,151.676315,160.089859,62.184055,101.579033,168.884583,169.861755,45.002445,1,0.6,0,0,0
113,'2015/11/24 19:53:45:023',1,107.137444,112.677689,169.368454,165.144241,168.916077,168.481506,113.818962,103.607483,151.615051,160.169907,62.305122,101.357841,163.662277,169.180634,45.19841,1,0.6,0,0,0
114,'2015/11/24 19:53:45:092',1,106.967415,112.654419,169.70076,165.184692,168.856827,171.63472,113.788483,103.335815,151.551788,160.666977,62.418457,101.700073,165.24733,167.846756,44.748745,1,0.6,0,0,0
115,'2015/11/24 19:53:45:159',1,106.973442,112.702934,170.163071,165.656235,169.776016,168.474625,114.297195,103.319,152.17215,160.478378,62.39698,101.763763,166.415848,167.87291,44.461147,1,0.6,0,0,0
116,'2015/11/24 19:53:45:237',1,107.001564,112.713646,170.593323,165.111633,169.54306,168.463547,114.124115,103.300072,152.106308,160.45816,62.408443,102.992546,169.526993,169.488113,44.654579,1,0.6,0,0,0
117,'2015/11/24 19:53:45:280',1,107.034081,112.748459,170.409927,165.229584,169.459976,168.461594,114.073524,103.321251,152.087448,160.436813,62.551189,103.334061,169.036179,168.614975,44.724258,1,0.6,0,0,0
118,'2015/11/24 19:53:45:344',1,107.148415,112.873993,171.184494,166.170013,169.432678,168.555344,113.808525,103.364876,152.170044,160.391266,62.513309,104.589577,166.991379,160.223892,44.687931,1,0.6,0,0,0
119,'2015/11/24 19:53:45:410',1,107.143143,113.014038,172.89975,160.770493,169.682907,168.794876,113.94088,103.352959,152.387497,160.445847,63.068214,109.699348,143.418457,144.272598,44.341183,1,0.6,0,0,0
120,'2015/11/24 19:53:45:482',1,107.199409,113.17556,172.402298,159.54715,170.525955,169.294022,114.446167,103.407745,152.765656,160.476761,64.960152,115.111732,151.467529,152.988556,43.926022,1,0.6,0,0,0
121,'2015/11/24 19:53:45:549',1,109.753998,113.508736,171.692245,160.259262,171.056473,169.797791,114.838463,103.664841,153.13446,160.38269,65.915436,118.113197,159.47168,148.527542,43.796837,1,0.6,0,0,0
122,'2015/11/24 19:53:45:619',1,109.854469,113.995667,171.783813,148.394562,171.650253,169.923111,115.688713,103.63784,153.472809,160.400055,67.136421,128.784973,167.716583,162.969696,43.432796,1,0.6,0,0,0
123,'2015/11/24 19:53:45:688',1,109.575935,113.975563,170.986969,160.098206,171.714813,170.01207,115.787865,103.636169,153.541458,160.422104,69.152328,123.864708,170.973846,159.602982,43.3498,1,0.6,0,0,0
124,'2015/11/24 19:53:45:755',1,109.563461,115.465904,174.410431,162.975235,171.65802,170.089905,115.157593,103.733017,153.127029,160.412216,69.456406,125.617302,170.03746,157.935791,43.78508,1,0.6,0,0,0
