@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute limbs-1 numeric
@attribute limbs-2 numeric
@attribute limbs-3 numeric
@attribute limbs-4 numeric
@attribute limbs-5 numeric
@attribute limbs-6 numeric
@attribute limbs-7 numeric
@attribute limbs-8 numeric
@attribute limbs-9 numeric
@attribute limbs-10 numeric
@attribute limbs-11 numeric
@attribute limbs-12 numeric
@attribute limbs-13 numeric
@attribute limbs-14 numeric
@attribute limbs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
26,'2015/11/24 19:10:54:780',1,115.42215,105.43,146.562988,169.377289,161.984329,153.228958,136.915253,143.155258,176.449753,160.916107,102.890923,158.589737,166.292175,168.689545,17.942383,8,1.22,0,0,0
27,'2015/11/24 19:10:54:827',1,115.871605,106.042992,147.359207,166.055359,162.283737,153.154922,137.545044,142.47226,176.538788,160.975739,103.096291,155.610336,165.658615,171.708603,18.359838,8,1.22,0,0,0
28,'2015/11/24 19:10:54:904',1,116.39003,106.291702,149.356949,162.091019,163.566025,152.827194,110.3498,142.52948,176.606873,160.786301,103.921623,140.307404,165.740433,161.561829,19.10033,8,1.22,0,0,0
29,'2015/11/24 19:10:54:980',1,117.6269,107.956741,150.157837,159.234924,164.669037,152.515106,110.459373,143.876266,176.448151,161.155075,104.864868,136.729462,168.255829,162.565048,19.759277,8,1.22,0,0,0
30,'2015/11/24 19:10:55:024',1,117.976723,108.354004,150.150513,159.078506,164.82254,152.806564,110.361664,142.57402,176.419952,161.451416,105.038574,133.338837,167.177322,164.384033,19.507164,8,1.22,0,0,0
31,'2015/11/24 19:10:55:101',1,118.392548,108.883156,150.602539,157.552765,165.111298,152.948273,110.109192,143.399384,176.515137,161.373459,105.799942,129.928436,171.087097,164.678741,19.676359,8,1.22,0,0,0
32,'2015/11/24 19:10:55:175',1,118.555084,109.370071,149.678513,161.14624,165.412552,152.807785,110.050659,144.319702,176.530823,161.28833,108.531364,130.141754,171.860901,172.61145,19.92231,8,1.22,0,0,0
33,'2015/11/24 19:10:55:252',1,118.780136,108.673302,149.626572,162.290726,165.6091,152.973175,109.831535,144.187881,176.564804,160.95813,110.197754,136.531311,167.053421,164.525421,20.134338,8,1.22,0,0,0
34,'2015/11/24 19:10:55:296',1,118.797226,108.707199,149.088516,162.877441,165.956665,153.08989,109.743935,144.501175,176.521362,160.880005,110.719391,142.769913,165.282974,132.538406,20.407097,8,1.22,0,0,0
35,'2015/11/24 19:10:55:375',1,118.735764,108.075417,146.221497,165.103333,165.433426,152.546814,138.141022,145.523499,176.641785,160.725052,111.479813,161.871338,161.645615,170.418976,19.969297,8,1.22,0,0,0
36,'2015/11/24 19:10:55:453',1,119.610405,106.191742,146.419952,171.223648,164.210541,152.975403,109.561241,144.663239,177.142395,160.702011,112.764908,174.680634,164.981537,173.859619,19.394844,8,1.22,0,0,0
37,'2015/11/24 19:10:55:530',1,118.992569,105.214859,150.162445,165.318939,164.534302,153.28125,108.917068,142.016968,177.86554,160.483322,113.439133,171.521072,165.217392,173.14325,19.48654,8,1.22,0,0,0
38,'2015/11/24 19:10:55:649',1,120.75386,105.725204,149.069855,165.533188,165.734695,151.558411,107.922165,142.470123,178.223953,160.712326,118.197426,145.267471,174.525284,176.751465,17.851797,8,1.22,0,0,0
39,'2015/11/24 19:10:55:724',1,119.800201,104.501274,141.366898,165.012466,164.019669,151.941864,107.815613,136.430359,175.595474,157.971542,108.981728,133.233154,169.477509,168.330994,17.884193,8,1.22,0,0,0
40,'2015/11/24 19:10:55:770',1,117.350677,95.055634,135.661087,161.490524,162.0383,152.261322,137.125671,137.218582,173.599991,155.859589,103.560074,129.620117,172.065109,176.95784,17.819504,8,1.22,0,0,0
41,'2015/11/24 19:10:55:856',1,116.551125,96.489349,145.803864,161.055862,160.929749,153.340057,107.445251,140.253281,173.930298,155.979752,110.782372,117.640099,176.148071,172.950989,18.121887,8,1.22,0,0,0
42,'2015/11/24 19:10:55:943',1,117.406746,104.030579,139.629822,158.798737,162.357895,154.351257,106.898369,131.915665,174.467834,157.511932,103.558891,105.962036,171.124954,175.350464,17.239428,8,1.22,0,0,0
43,'2015/11/24 19:10:56:003',1,117.842606,104.170227,141.712753,159.079224,163.803177,153.180298,107.192238,131.789276,175.386993,157.659256,103.766304,102.179939,163.334045,173.814957,17.97658,8,1.22,0,0,0
44,'2015/11/24 19:10:56:073',1,118.174751,102.741943,137.438599,159.03421,168.369446,151.91774,107.674652,130.678909,178.606796,156.378036,102.303841,88.580513,142.316269,174.528015,22.249018,8,1.22,0,0,0
45,'2015/11/24 19:10:56:125',1,119.463463,99.11055,127.71566,164.52713,169.967682,152.33728,106.612587,129.323502,179.09816,157.193893,101.554718,75.50679,141.351639,156.445938,22.035723,8,1.22,0,0,0
46,'2015/11/24 19:10:56:166',1,119.783028,107.623085,125.5299,161.497818,168.885269,152.183456,130.586945,130.401398,178.715195,157.016052,94.75193,73.808029,150.953583,139.972305,22.071537,8,1.22,0,0,0
47,'2015/11/24 19:10:56:242',1,129.625488,115.098015,139.696167,161.906952,168.222763,151.566498,106.782135,137.477753,178.377594,157.110184,102.138809,72.970154,168.563156,148.947144,22.304138,8,1.22,0,0,0
48,'2015/11/24 19:10:56:325',1,130.640289,117.589836,135.99086,155.488419,168.693314,150.98909,107.000839,138.434372,178.677307,157.012665,108.285278,83.709579,114.792511,164.016418,23.015163,8,1.22,0,0,0
49,'2015/11/24 19:10:56:386',1,132.23941,122.625671,143.731506,154.34285,168.102692,151.249176,137.759323,135.240891,178.343979,156.927292,109.018898,84.556076,170.570129,168.35321,21.980431,8,1.22,0,0,0
50,'2015/11/24 19:10:56:441',1,133.952805,136.564362,146.137131,156.681656,167.217148,150.818863,107.363838,135.766159,178.521164,156.91272,109.389359,103.882957,175.303223,164.541748,21.98019,8,1.22,0,0,0
51,'2015/11/24 19:10:56:514',1,130.948395,130.259476,144.761322,159.629181,165.001205,152.492706,130.135437,134.831299,176.927704,157.090485,111.892166,121.184799,153.483704,170.639343,19.83729,8,1.22,0,0,0
52,'2015/11/24 19:10:56:583',1,119.757828,105.187889,144.133392,164.274109,161.915131,152.811661,107.942924,133.075455,176.331879,157.088211,107.434654,123.827415,175.253403,167.000351,19.287058,8,1.22,0,0,0
53,'2015/11/24 19:10:56:660',1,118.365295,98.315063,145.339615,163.343552,164.979507,151.516403,94.918953,134.136459,175.902618,156.563782,104.617569,134.483597,174.80162,170.05423,19.424288,8,1.22,0,0,0
54,'2015/11/24 19:10:56:753',1,114.440483,96.122704,136.689026,166.0495,168.80957,152.420258,108.239487,141.195206,178.908188,156.162689,90.92704,149.687561,166.037949,175.970123,24.226074,8,1.22,0,0,0
55,'2015/11/24 19:10:56:819',1,121.309929,108.827919,140.605362,162.136063,171.631424,141.99379,108.907906,144.535141,176.437439,159.743683,104.53537,161.247604,178.246628,175.467911,23.478632,8,1.22,0,0,0
56,'2015/11/24 19:10:57:046',1,123.128304,103.350166,147.219299,177.185379,162.688599,146.489166,108.408485,140.354309,174.975845,155.797684,111.435181,164.186798,167.303726,171.989944,20.712769,8,1.22,0,0,0
57,'2015/11/24 19:10:57:135',1,122.882813,103.458221,152.150711,177.49971,164.440018,148.137863,108.318047,144.367233,177.277695,156.953201,115.396042,154.152634,162.94162,168.909714,20.828196,8,1.22,0,0,0
58,'2015/11/24 19:10:57:278',1,122.191628,102.299347,154.495911,175.058548,159.454224,134.028702,106.326233,106.265953,164.365906,138.367996,119.470497,140.217545,168.567581,172.466522,29.844326,8,1.22,0,0,0
59,'2015/11/24 19:10:57:336',1,125.522453,100.725098,157.247894,169.560089,159.444305,132.58992,106.302261,106.160652,164.793884,137.862335,122.804916,139.283859,170.371323,173.420013,29.723402,8,1.22,0,0,0
60,'2015/11/24 19:10:57:403',1,126.014839,106.639847,158.162292,156.375473,157.708099,143.690994,108.732491,145.215958,172.369141,158.011765,126.388184,132.752396,167.681335,168.931915,15.411673,8,1.22,0,0,0
61,'2015/11/24 19:10:57:514',1,127.603752,105.988266,154.561371,167.420517,160.189392,136.742294,106.548592,107.15242,170.430847,144.210876,124.005348,133.393387,168.790329,173.622406,28.18367,8,1.22,0,0,0
62,'2015/11/24 19:10:57:601',1,127.245636,105.417328,157.481033,171.761703,161.97049,144.608368,107.250961,143.673538,174.126556,156.962875,127.993309,140.129196,162.853149,177.449554,18.802063,8,1.22,0,0,0
63,'2015/11/24 19:10:57:726',1,125.319511,104.616783,155.036087,171.575455,150.628876,142.663467,108.457924,135.400253,167.070541,154.869522,127.476387,160.524139,163.546646,164.315567,13.395731,8,1.22,0,0,0
64,'2015/11/24 19:10:57:824',1,125.397057,103.277046,154.851303,162.916763,156.057053,136.878067,137.790359,153.697845,171.516922,142.257904,127.865089,169.158676,166.155655,135.985779,31.043402,8,1.22,0,0,0
65,'2015/11/24 19:10:57:879',1,125.388519,102.444954,155.064972,158.654526,144.136566,134.612503,105.019051,148.500443,152.790482,134.404144,127.20266,173.478989,167.522568,163.348694,22.488058,8,1.22,0,0,0
66,'2015/11/24 19:10:58:130',1,114.053619,104.927284,153.994492,160.026184,165.536407,151.457153,109.90905,136.599625,176.573364,158.69342,111.600876,120.175743,172.952347,175.313126,18.11482,8,1.22,0,0,0
67,'2015/11/24 19:10:58:180',1,112.060936,99.770317,154.648605,163.560471,164.84137,151.804535,109.488579,138.650299,175.880722,157.119125,106.214531,111.449539,167.689575,174.442886,18.92688,8,1.22,0,0,0
68,'2015/11/24 19:10:58:246',1,112.226471,101.566544,149.341721,163.497177,166.795853,153.268921,108.797928,137.571365,177.73732,157.127518,102.513618,101.36338,173.229797,154.185501,20.980095,8,1.22,0,0,0
69,'2015/11/24 19:10:58:325',1,114.538956,105.061279,151.056747,137.900482,164.680634,152.075821,108.719398,141.273727,176.54216,156.421539,103.463905,110.583458,174.093094,137.840088,20.366774,8,1.22,0,0,0
70,'2015/11/24 19:10:58:400',1,115.18322,107.734329,137.687775,165.008957,163.907669,150.847061,109.095146,142.906403,176.652191,156.027969,101.7136,81.813324,169.39978,165.346405,20.694067,8,1.22,0,0,0
71,'2015/11/24 19:10:58:445',1,124.78685,108.797577,151.407944,163.246979,164.244476,150.919174,109.196243,142.96698,177.650146,156.411835,108.662262,80.120483,166.34259,155.579651,21.271208,8,1.22,0,0,0
72,'2015/11/24 19:10:58:516',1,123.619514,110.367432,151.388107,163.800049,165.0392,152.802261,108.43,141.397202,177.905319,157.113922,105.445488,77.708496,152.239792,144.787643,20.83164,8,1.22,0,0,0
73,'2015/11/24 19:10:58:595',1,118.784996,94.659912,146.219528,164.920258,165.445862,153.209702,107.796631,140.354858,177.413513,156.503082,103.781944,80.956734,147.191483,165.415466,20.913568,8,1.22,0,0,0
74,'2015/11/24 19:10:58:641',1,118.619202,95.977341,151.28833,161.686874,165.34137,153.199646,108.398727,140.973724,177.511307,156.520782,107.133598,85.526497,162.706207,173.10434,20.993658,8,1.22,0,0,0
75,'2015/11/24 19:10:58:721',1,117.49334,110.07798,152.565155,154.86998,163.239761,153.061584,109.157669,141.07428,175.975632,156.682755,105.19986,113.441765,154.018585,170.244995,19.320431,8,1.22,0,0,0
76,'2015/11/24 19:10:58:798',1,118.193787,106.439812,149.887909,160.549423,161.564148,153.095169,109.906013,139.717789,175.212082,157.182144,99.765495,118.842758,172.329468,174.503738,18.30724,8,1.22,0,0,0
77,'2015/11/24 19:10:58:838',1,116.843765,103.758354,149.491928,166.050903,164.645401,150.381821,110.343468,144.491257,176.679337,156.23204,100.157417,121.163109,175.0466,169.965881,20.916412,8,1.22,0,0,0
78,'2015/11/24 19:10:58:913',1,114.752472,100.058884,148.625992,168.077026,165.307388,151.129257,111.434502,129.059082,176.848129,156.281631,97.381027,139.954895,178.602814,170.442596,21.867989,8,1.22,0,0,0
79,'2015/11/24 19:10:58:956',1,114.964981,99.444885,147.368393,164.170868,165.604309,151.999557,111.736717,113.278488,176.527603,156.753891,96.333145,147.363312,177.039185,174.381439,21.797623,8,1.22,0,0,0
80,'2015/11/24 19:10:59:074',1,114.226479,81.299614,155.857697,172.529846,168.387787,140.17337,111.839211,113.181335,176.012863,161.001785,104.249557,153.455338,175.497208,164.675629,22.912558,8,1.22,0,0,0
81,'2015/11/24 19:10:59:109',1,115.984612,100.052719,151.0737,163.009171,163.592102,141.427811,114.881569,134.389923,172.417068,159.946136,102.712227,168.259598,172.662277,169.040009,12.671959,8,1.22,0,0,0
82,'2015/11/24 19:10:59:155',1,114.8908,99.531097,147.052841,156.097229,163.879974,141.223892,114.040329,136.037308,171.042389,158.816788,99.984314,177.283218,174.416779,154.755585,12.405872,8,1.22,0,0,0
83,'2015/11/24 19:10:59:234',1,112.940125,96.978722,146.26387,165.785217,162.99295,141.578156,115.744034,137.671387,170.631134,158.574203,98.700775,175.961212,175.629181,167.072266,12.298079,8,1.22,0,0,0
84,'2015/11/24 19:10:59:308',1,114.340858,98.766266,147.567535,172.671494,163.71077,141.32045,115.040016,144.365463,170.885818,158.287277,100.829254,164.149521,170.358856,172.193985,13.05602,8,1.22,0,0,0
85,'2015/11/24 19:10:59:385',1,114.647392,100.744743,148.81488,171.630539,155.002075,151.785538,136.79306,142.840454,172.132477,159.192444,101.884979,154.01268,168.158783,168.892944,13.696054,8,1.22,0,0,0
86,'2015/11/24 19:10:59:425',1,115.038109,101.084869,149.034027,170.471924,151.37439,145.451782,136.729218,144.677795,168.674011,154.869934,103.041496,151.0383,165.503677,173.292877,13.915104,8,1.22,0,0,0
87,'2015/11/24 19:10:59:505',1,122.404976,101.898895,158.452515,171.419464,168.130173,153.504242,132.706055,148.430817,175.8508,156.962585,123.028496,140.223526,167.236862,160.136642,25.569195,8,1.22,0,0,0
88,'2015/11/24 19:10:59:580',1,122.555893,105.235382,156.368179,170.38829,163.825867,148.929153,112.539452,114.499496,176.938965,160.429291,124.090919,131.631927,160.797485,169.660461,19.028442,8,1.22,0,0,0
89,'2015/11/24 19:10:59:625',1,122.78891,105.171425,157.333237,167.008987,163.08046,148.87178,112.698975,115.033592,176.693939,160.428055,124.218521,130.561096,160.481064,162.699844,18.62631,8,1.22,0,0,0
90,'2015/11/24 19:10:59:699',1,122.938644,105.900253,159.013,163.292969,162.502335,149.492325,113.359726,146.048264,176.85054,161.969742,125.089958,127.122734,163.484329,168.314072,18.149391,8,1.22,0,0,0
91,'2015/11/24 19:10:59:776',1,120.784546,106.832748,157.531616,163.51886,162.292938,150.442932,137.999283,145.282532,176.846375,162.594208,121.502373,126.142632,161.303482,176.274033,17.662935,8,1.22,0,0,0
92,'2015/11/24 19:10:59:826',1,120.495529,107.239838,156.984451,163.903366,162.343231,150.588089,113.319443,145.462875,176.92395,162.996933,121.55423,129.178925,161.195618,171.420609,17.46599,8,1.22,0,0,0
93,'2015/11/24 19:10:59:894',1,120.056839,107.153412,156.03595,169.776733,161.707184,151.116653,137.132584,145.523834,177.333832,162.364471,122.98597,130.503586,159.244522,167.777786,17.135809,8,1.22,0,0,0
94,'2015/11/24 19:10:59:971',1,119.998306,106.813484,156.000809,166.730911,163.236923,151.555389,136.93985,143.315063,177.561966,162.234604,122.96875,137.126572,161.913223,164.539612,17.874489,8,1.22,0,0,0
95,'2015/11/24 19:11:00:044',1,117.937645,106.648537,154.338394,164.019806,161.545135,151.937592,135.808487,140.345566,177.387268,162.239944,117.606934,151.078339,166.029388,166.504776,16.700817,8,1.22,0,0,0
96,'2015/11/24 19:11:00:090',1,117.609444,106.346947,153.910599,171.313873,161.051849,152.025665,136.458374,140.582321,177.380844,162.134781,116.653358,160.674515,167.92836,168.44368,16.637005,8,1.22,0,0,0
97,'2015/11/24 19:11:00:163',1,116.087906,105.035606,148.900208,169.02356,161.26062,152.28511,136.952301,141.645554,177.264954,162.147888,109.716217,171.268707,170.859512,166.284729,16.398714,8,1.22,0,0,0
98,'2015/11/24 19:11:00:238',1,116.581154,104.980843,154.503754,157.99408,164.133331,148.695038,137.248154,142.784195,178.214966,162.844391,112.034386,171.662338,172.352783,175.958359,16.288027,8,1.22,0,0,0
99,'2015/11/24 19:11:00:314',1,117.0355,103.387817,154.199371,149.998947,164.503922,148.028412,132.987793,141.665604,176.956055,161.675354,112.870552,166.216278,174.98938,161.653442,16.246397,8,1.22,0,0,0
100,'2015/11/24 19:11:00:358',1,116.615662,103.333359,146.292725,147.607468,165.513412,148.188004,135.741196,141.871521,177.930389,162.371948,109.969856,160.754471,176.946609,160.258972,16.58172,8,1.22,0,0,0
101,'2015/11/24 19:11:00:436',1,117.138107,107.890221,120.770988,143.998276,166.344467,147.999023,136.072205,141.802139,177.361603,161.680206,97.568977,150.898193,175.892761,171.256058,16.549574,8,1.22,0,0,0
102,'2015/11/24 19:11:00:508',1,111.99868,94.351624,147.624008,152.705048,163.416962,149.735001,134.876328,140.215027,175.876953,158.252197,102.1968,126.017815,176.493744,179.744949,18.278828,8,1.22,0,0,0
103,'2015/11/24 19:11:00:552',1,110.354012,94.177238,147.785583,146.280258,162.647614,151.773117,133.123871,140.558395,176.165421,158.148178,101.848991,122.283798,177.810822,171.219818,18.574364,8,1.22,0,0,0
104,'2015/11/24 19:11:00:633',1,109.830238,103.701027,142.250198,141.920731,161.293549,153.425354,136.986481,137.878067,176.62767,158.018585,97.506348,116.063927,170.950912,167.288391,19.05938,8,1.22,0,0,0
105,'2015/11/24 19:11:00:708',1,110.252892,103.548088,145.503799,129.332306,164.119003,153.490936,130.778442,138.453369,177.669418,157.844788,98.312294,115.456635,169.083298,169.094864,20.205368,8,1.22,0,0,0
106,'2015/11/24 19:11:00:777',1,110.342621,101.437447,142.743515,156.261581,163.504364,155.337631,130.945557,138.443436,178.32605,158.924515,98.400406,85.823807,165.412369,140.587509,19.616901,8,1.22,0,0,0
107,'2015/11/24 19:11:00:817',1,110.351326,102.229698,136.918732,154.422562,165.019577,155.183304,128.47728,139.685364,178.846893,159.756454,94.041885,85.290421,169.969772,144.343781,19.329664,8,1.22,0,0,0
108,'2015/11/24 19:11:00:894',1,111.404152,101.421967,122.72319,157.5755,165.087845,155.666107,125.194389,136.652206,179.546677,160.546066,87.669075,84.498779,165.694,161.348038,19.282284,8,1.22,0,0,0
109,'2015/11/24 19:11:00:967',1,110.840523,101.367088,146.580734,162.898193,165.56279,154.956284,125.029236,136.742569,179.638535,160.480637,97.78373,89.305267,169.356445,158.17012,19.325048,8,1.22,0,0,0
110,'2015/11/24 19:11:01:045',1,115.606789,107.774727,151.955612,152.805984,164.67186,154.522476,133.481232,135.033218,178.114975,158.788406,103.337189,111.896873,157.51683,171.694214,19.496429,8,1.22,0,0,0
111,'2015/11/24 19:11:01:122',1,109.054932,93.975266,153.037903,159.037323,164.113937,154.121048,135.942688,136.364166,177.340393,157.240311,103.995598,124.68013,164.577896,167.667984,20.633652,8,1.22,0,0,0
112,'2015/11/24 19:11:01:167',1,108.836647,83.332359,152.93573,155.413254,164.780792,153.358521,133.171936,137.014328,176.893829,156.682266,103.442856,126.671089,164.312714,177.425491,20.7638,8,1.22,0,0,0
113,'2015/11/24 19:11:01:244',1,114.142578,69.963821,159.021698,155.53949,166.173187,153.701004,135.731781,137.111725,175.756546,157.702087,108.950424,150.401642,157.636429,162.923279,19.920988,8,1.22,0,0,0
114,'2015/11/24 19:11:01:288',1,113.99366,86.957397,157.614136,155.868958,164.711212,153.740311,135.123703,137.440674,175.270782,158.284821,108.986961,156.205688,170.010788,167.613052,18.989031,8,1.22,0,0,0
115,'2015/11/24 19:11:01:362',1,114.792931,100.441772,153.726028,154.801346,165.215775,151.12825,134.05513,138.189545,177.127853,162.703461,111.587219,167.086716,170.309708,168.90686,18.689837,8,1.22,0,0,0
116,'2015/11/24 19:11:01:436',1,114.57003,101.046097,154.126785,158.653915,167.467178,145.4095,129.94519,139.494095,176.766342,160.813553,112.069153,170.904099,169.176895,175.518356,17.998487,8,1.22,0,0,0
117,'2015/11/24 19:11:01:516',1,114.236496,100.013626,155.592209,163.933456,163.685501,150.7715,132.219925,140.812332,174.533463,159.039368,111.232857,164.658371,167.174942,170.678329,17.949072,8,1.22,0,0,0
118,'2015/11/24 19:11:01:594',1,113.591599,100.72966,156.701538,165.808167,162.994705,150.853592,134.654129,140.422226,174.880219,159.226746,110.649849,158.987579,166.55246,162.820404,18.023037,8,1.22,0,0,0
119,'2015/11/24 19:11:01:634',1,113.630966,100.583122,157.694733,163.770782,162.505905,150.712845,133.405914,140.994019,174.626465,158.991562,110.645538,152.656921,164.978882,160.045105,17.910772,8,1.22,0,0,0
120,'2015/11/24 19:11:01:710',1,113.6595,100.80954,156.57251,170.667709,162.61676,151.044891,132.993515,140.137619,174.512848,158.595856,106.166008,141.499374,165.540207,159.019272,18.217361,8,1.22,0,0,0
121,'2015/11/24 19:11:01:766',1,114.042221,103.72036,156.65419,175.923767,162.600555,151.502045,132.492645,142.302307,174.599243,159.163651,106.458778,140.311737,165.60495,167.450241,18.256828,8,1.22,0,0,0
122,'2015/11/24 19:11:01:856',1,114.044197,102.77729,156.571854,169.478958,163.33873,152.468811,133.31163,143.226852,174.422195,159.176086,108.458755,128.646835,161.996353,154.716568,18.470404,8,1.22,0,0,0
123,'2015/11/24 19:11:01:915',1,120.970734,104.193832,166.470123,171.431564,167.048264,153.150894,135.490814,144.290878,175.061172,159.679199,121.926277,121.671783,167.452484,164.948898,20.305748,8,1.22,0,0,0
124,'2015/11/24 19:11:01:955',1,122.394447,105.13401,166.728409,172.299118,167.317215,153.381897,135.957977,141.894333,175.345428,159.804092,124.141861,120.694351,168.170258,163.020325,20.571886,8,1.22,0,0,0
