@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute limbs-1 numeric
@attribute limbs-2 numeric
@attribute limbs-3 numeric
@attribute limbs-4 numeric
@attribute limbs-5 numeric
@attribute limbs-6 numeric
@attribute limbs-7 numeric
@attribute limbs-8 numeric
@attribute limbs-9 numeric
@attribute limbs-10 numeric
@attribute limbs-11 numeric
@attribute limbs-12 numeric
@attribute limbs-13 numeric
@attribute limbs-14 numeric
@attribute limbs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
20,'2015/12/02 11:17:47:801',1,130.341568,47.31773,108.943314,170.216248,146.21283,157.856827,89.476097,100.134277,158.434448,160.838196,62.284687,31.352411,151.744492,162.485336,12.570242,7,0.56,0,0,0
21,'2015/12/02 11:17:47:849',1,128.748245,49.602581,112.834587,168.717239,145.705444,156.955414,90.536644,99.821388,156.912186,161.205673,58.095615,32.600052,147.503723,156.933807,10.556168,7,0.56,0,0,0
22,'2015/12/02 11:17:47:916',1,129.473862,46.665089,163.944397,169.382233,145.360214,130.137283,92.912315,95.945282,155.076096,134.849625,62.460663,32.570293,157.763474,142.956268,22.673578,7,0.56,0,0,0
23,'2015/12/02 11:17:47:996',1,131.923203,46.021358,164.609406,168.296707,146.447861,129.291794,92.718086,95.702484,157.506149,135.728363,63.5737,32.911926,164.161118,177.729141,24.037857,7,0.56,0,0,0
24,'2015/12/02 11:17:48:030',1,131.907028,44.99958,165.421234,167.689331,152.18576,141.388702,95.048843,99.387909,160.774475,143.933762,63.81736,33.093678,163.799347,174.492233,18.111341,7,0.56,0,0,0
25,'2015/12/02 11:17:48:108',1,133.026154,45.652908,161.320282,169.687073,151.164047,141.885773,98.321495,99.777542,157.889954,144.872955,65.404938,33.850822,164.195465,170.397232,13.23763,7,0.56,0,0,0
26,'2015/12/02 11:17:48:150',1,132.97757,45.489803,165.318161,169.402725,146.113235,141.794052,96.309235,99.684082,155.621155,145.558975,63.984989,33.837849,172.203918,177.633789,10.311405,7,0.56,0,0,0
27,'2015/12/02 11:17:48:221',1,128.856796,41.04549,163.232285,166.154709,139.813751,137.678116,93.192665,99.812027,153.555222,150.81395,61.447029,33.208103,152.255615,172.517303,6.172937,7,0.56,0,0,0
28,'2015/12/02 11:17:48:289',1,128.479614,40.630978,145.90152,165.992645,141.993088,150.348999,91.957626,95.141113,155.90155,163.91452,53.317959,30.985947,157.817825,175.138382,8.579749,7,0.56,0,0,0
29,'2015/12/02 11:17:48:306',1,127.994781,100.547081,141.036499,164.922028,149.066605,158.040726,95.407951,97.49704,161.097443,166.759247,52.679348,39.807823,153.747757,175.434677,5.70353,7,0.56,0,0,0
30,'2015/12/02 11:17:48:348',1,128.494492,129.559128,137.080582,164.964767,143.01207,157.876541,91.456558,96.398277,160.616898,168.58519,52.364941,58.520626,123.289886,172.68277,7.97082,7,0.56,0,0,0
31,'2015/12/02 11:17:48:395',1,128.734222,128.936996,127.46154,165.085388,149.316849,156.071671,95.924454,96.492386,160.096954,166.000031,52.31398,57.623863,154.465683,174.126358,5.909624,7,0.56,0,0,0
32,'2015/12/02 11:17:48:443',1,128.289185,128.227661,121.475304,164.00412,140.791,155.541077,99.516678,96.237991,158.798569,164.131683,50.439674,57.550377,171.682693,171.177872,5.341176,7,0.56,0,0,0
33,'2015/12/02 11:17:48:472',1,128.057388,128.366119,115.017326,160.818039,144.327667,155.604996,133.110519,98.386757,158.745956,160.884018,50.553627,57.994705,169.521667,173.497299,2.156807,7,0.56,0,0,0
34,'2015/12/02 11:17:48:515',1,126.945946,128.883957,178.077011,159.085693,141.931595,158.172424,93.566536,97.173065,158.395966,165.758881,79.230316,58.497883,162.782303,175.703247,7.388497,7,0.56,0,0,0
35,'2015/12/02 11:17:48:597',1,128.054749,127.116798,164.456558,163.014877,143.376678,158.583542,93.648613,97.714218,156.80513,165.572632,94.595787,58.130325,177.080765,175.15416,8.79982,7,0.56,0,0,0
36,'2015/12/02 11:17:48:692',1,127.601318,126.231735,172.918671,155.775833,147.071854,152.303513,96.599602,98.944649,155.861526,164.360931,98.546982,61.930801,165.209534,167.28685,9.284873,7,0.56,0,0,0
37,'2015/12/02 11:17:48:756',1,127.226112,124.90744,170.871185,158.137115,146.713623,154.304306,95.342117,99.700653,155.531204,164.772125,105.852646,63.38612,169.461502,169.421997,9.426851,7,0.56,0,0,0
38,'2015/12/02 11:17:48:814',1,126.6381,124.693497,163.892868,158.344345,142.161163,150.503998,122.933502,99.736977,153.237534,159.553284,54.448231,65.501266,143.495605,170.814819,6.644549,7,0.56,0,0,0
39,'2015/12/02 11:17:48:833',1,126.302116,124.369247,161.5896,157.752426,144.366486,148.662033,146.90094,99.659042,152.969513,157.640839,54.946373,65.676964,170.353806,163.878113,5.363734,7,0.56,0,0,0
40,'2015/12/02 11:17:48:926',1,125.71862,123.561699,161.532684,166.222412,149.60202,156.247513,148.200684,101.651604,152.570663,164.441162,56.584538,67.426926,147.446899,169.548584,11.901476,7,0.56,0,0,0
41,'2015/12/02 11:17:48:968',1,125.512253,118.081398,161.673706,158.036392,145.086716,154.06546,142.222687,102.387985,152.273849,161.171295,57.347404,59.446342,148.680298,170.803696,9.058416,7,0.56,0,0,0
42,'2015/12/02 11:17:49:028',1,125.346107,114.03688,160.594727,158.887024,146.923019,156.286377,143.819138,102.507736,152.685486,161.519196,58.112576,56.841759,145.73793,175.874573,8.835078,7,0.56,0,0,0
43,'2015/12/02 11:17:49:066',1,125.230721,113.872124,162.173599,161.963409,147.873901,137.936615,136.765488,101.364143,152.632111,151.001312,59.439266,57.614388,144.681137,172.629227,10.389391,7,0.56,0,0,0
44,'2015/12/02 11:17:49:103',1,125.176064,113.700607,162.371521,162.28714,147.854248,149.855942,76.707199,101.670891,153.009094,155.94017,58.920406,57.413284,143.761139,172.624084,3.21262,7,0.56,0,0,0
45,'2015/12/02 11:17:49:147',1,125.127296,113.944702,161.997543,163.409012,135.616943,152.601578,94.282295,101.950722,147.508194,159.437775,58.60693,57.389763,143.827118,176.553085,14.35657,7,0.56,0,0,0
46,'2015/12/02 11:17:49:188',1,125.07235,113.794449,162.762955,163.711334,143.428482,152.416962,97.452614,101.318665,152.100479,159.590103,58.520439,56.994797,144.199295,176.359344,7.618747,7,0.56,0,0,0
47,'2015/12/02 11:17:49:248',1,125.082932,111.696587,155.768143,172.802795,151.132584,152.543854,143.227676,101.667511,152.162766,159.24234,50.952171,53.616085,144.34584,163.168762,7.079711,7,0.56,0,0,0
48,'2015/12/02 11:17:49:295',1,124.806694,117.325706,138.570145,166.339584,150.519623,151.858749,158.569717,101.161575,151.840271,159.331039,50.855911,56.941372,174.552017,165.379318,7.491036,7,0.56,0,0,0
49,'2015/12/02 11:17:49:333',1,125.181366,113.118599,156.12529,166.724838,150.065598,151.949432,100.411362,101.502831,151.483093,159.218369,46.928699,52.236771,150.789352,165.153992,7.736033,7,0.56,0,0,0
50,'2015/12/02 11:17:49:368',1,127.837128,106.104004,168.02005,165.24408,145.198532,144.404678,109.793716,105.044312,148.071808,159.25647,103.625,44.414219,172.249969,171.819092,17.997574,7,0.56,0,0,0
51,'2015/12/02 11:17:49:434',1,127.797928,81.710014,165.484863,166.551056,143.580872,152.894119,134.8004,103.070808,150.008774,161.048813,95.312714,33.346565,175.406723,172.686142,11.308773,7,0.56,0,0,0
52,'2015/12/02 11:17:49:522',1,127.842667,38.591156,169.163284,169.469284,154.188232,153.695023,10.620021,102.803078,152.485153,159.636124,90.129959,32.15337,175.599518,178.454742,7.262637,7,0.56,0,0,0
53,'2015/12/02 11:17:49:561',1,127.883804,38.974487,174.911514,167.93045,152.914429,153.813141,122.896431,102.411552,153.270721,160.297623,82.284126,31.159254,157.402802,174.026123,7.213754,7,0.56,0,0,0
54,'2015/12/02 11:17:49:596',1,130.075989,39.255505,146.500702,171.565292,150.53508,154.01062,70.46804,101.5382,154.294388,160.509781,76.007973,31.196045,176.079391,175.575043,6.473471,7,0.56,0,0,0
55,'2015/12/02 11:17:49:650',1,129.646133,54.560711,150.228424,172.364853,149.107285,153.241577,118.24511,102.712639,157.052979,161.9207,72.692192,20.856621,126.380699,165.002563,4.870415,7,0.56,0,0,0
56,'2015/12/02 11:17:49:827',1,106.739067,126.060631,165.819351,157.758209,137.904404,147.757126,117.82048,95.1464,154.894409,157.502014,43.027817,56.592285,157.890518,167.117859,2.730085,7,0.56,0,0,0
57,'2015/12/02 11:17:50:019',1,79.188728,124.043327,174.447693,157.748489,151.397842,159.91069,139.293045,97.059624,158.454498,164.725967,27.820564,55.181347,167.04129,91.238701,8.302571,7,0.56,0,0,0
58,'2015/12/02 11:17:50:059',1,77.379578,126.143333,175.014465,156.763351,153.692444,158.568115,51.499535,97.714264,160.136047,163.412537,27.547554,55.027752,163.447418,84.08213,6.144877,7,0.56,0,0,0
59,'2015/12/02 11:17:50:189',1,74.357201,125.452484,172.730957,160.950195,155.423416,149.154037,4.709221,97.571014,159.683472,154.321304,26.336132,55.930748,168.588913,137.289459,5.646398,7,0.56,0,0,0
60,'2015/12/02 11:17:50:285',1,70.52092,125.589058,163.855682,151.812347,143.375397,145.738754,112.935997,95.48494,158.513733,157.699707,32.756981,59.85218,178.551682,164.559799,0.856025,7,0.56,0,0,0
61,'2015/12/02 11:17:50:327',1,70.937515,125.918335,161.588608,154.849594,144.944183,145.892136,132.486496,95.493065,158.504501,158.455002,33.120369,58.875965,174.708435,151.341415,0.113716,7,0.56,0,0,0
62,'2015/12/02 11:17:50:537',1,74.148262,124.877663,159.690872,164.482086,156.614578,153.955551,132.838898,97.158974,159.462067,164.905563,40.817936,54.319515,124.114594,171.054214,5.443885,7,0.56,0,0,0
63,'2015/12/02 11:17:50:571',1,74.887932,124.650749,151.612274,162.81662,151.714111,153.399033,132.698425,96.671059,159.436523,164.621338,41.657639,55.080082,157.496017,165.982147,5.188818,7,0.56,0,0,0
64,'2015/12/02 11:17:50:679',1,70.23143,124.613976,152.810028,162.718674,150.239594,150.914749,144.004578,96.863632,157.315353,163.018524,53.369473,57.78582,157.875824,168.338654,5.754737,7,0.56,0,0,0
65,'2015/12/02 11:17:50:729',1,67.336967,122.102608,156.954407,163.148178,152.446732,151.156906,87.264771,97.077293,157.070251,163.224136,65.440933,62.710476,164.836761,171.331406,6.15871,7,0.56,0,0,0
66,'2015/12/02 11:17:50:811',1,66.839401,121.385689,157.924057,155.711777,148.312012,150.891434,129.599594,96.803391,156.301178,162.809509,72.3358,63.944218,159.39975,165.375519,6.51862,7,0.56,0,0,0
67,'2015/12/02 11:17:50:929',1,66.790863,102.41452,142.270752,158.97551,142.70694,154.372055,34.695255,100.211853,155.972824,162.505768,76.172325,47.062626,159.804916,178.709946,6.533507,7,0.56,0,0,0
68,'2015/12/02 11:17:50:998',1,66.741768,102.303253,146.182373,169.809143,139.978027,153.599747,32.557251,99.023163,149.523499,162.135849,87.851807,52.153706,157.700821,169.374664,12.810895,7,0.56,0,0,0
69,'2015/12/02 11:17:51:052',1,65.843788,104.32798,143.424347,160.910461,151.789551,153.47171,22.389696,97.904099,156.355804,162.354568,81.089653,50.805668,145.650482,164.6297,6.015363,7,0.56,0,0,0
70,'2015/12/02 11:17:51:176',1,66.285172,103.215263,157.337463,155.619141,151.11496,154.451004,28.694239,97.805077,154.843323,162.648026,90.157234,51.306229,161.470978,171.645691,7.968175,7,0.56,0,0,0
71,'2015/12/02 11:17:51:224',1,66.256012,102.741585,143.324875,165.963654,149.141815,145.276566,35.858303,98.30864,154.030685,161.236221,80.824203,51.244202,167.862823,178.024643,11.511694,7,0.56,0,0,0
72,'2015/12/02 11:17:51:319',1,66.539848,103.448433,142.077805,159.879898,145.940384,149.264206,24.86673,95.588333,153.83371,159.807877,68.199318,46.448612,167.075516,172.183548,6.000901,7,0.56,0,0,0
73,'2015/12/02 11:17:51:366',1,66.5961,103.690086,149.118866,172.197174,151.666397,156.1465,23.707363,97.240898,153.797836,162.429367,69.045479,45.696156,174.358566,152.178268,9.749233,7,0.56,0,0,0
74,'2015/12/02 11:17:51:419',1,66.391708,103.468231,146.914673,173.856644,150.491287,151.331451,26.104233,97.902267,153.671448,161.296158,65.647308,45.104645,167.720413,150.691544,7.758095,7,0.56,0,0,0
75,'2015/12/02 11:17:51:453',1,66.568039,102.855865,156.20314,167.696594,145.689636,151.769196,26.534054,97.896301,153.922455,161.546936,62.135609,43.391842,165.966629,174.786041,7.722137,7,0.56,0,0,0
76,'2015/12/02 11:17:51:484',1,66.581772,108.104836,158.811752,169.055588,142.393097,157.449097,35.230034,99.054993,150.272644,164.369766,60.864811,45.775673,152.730865,171.390656,14.364009,7,0.56,0,0,0
77,'2015/12/02 11:17:51:540',1,66.696823,107.8293,170.260223,171.191864,147.257813,157.408829,24.484415,99.216995,153.876984,164.51265,67.794884,42.475853,162.982437,165.530914,11.118942,7,0.56,0,0,0
78,'2015/12/02 11:17:51:589',1,66.68013,108.874634,171.553314,167.860199,155.40625,155.202667,30.45188,99.245354,154.30661,162.192932,53.655209,43.427464,159.140701,171.800262,7.984378,7,0.56,0,0,0
79,'2015/12/02 11:17:51:642',1,66.376114,108.531906,168.223892,169.100616,149.162704,156.640427,52.345901,99.363846,154.498535,162.41864,48.457039,42.89996,156.04747,169.833298,8.453754,7,0.56,0,0,0
80,'2015/12/02 11:17:51:699',1,65.139648,108.212936,169.643311,172.079178,151.230164,154.838028,127.339561,98.423302,155.406967,161.246399,47.981792,40.001217,170.492599,173.648209,5.940447,7,0.56,0,0,0
81,'2015/12/02 11:17:51:740',1,64.10231,109.42131,169.651627,164.577805,152.905396,155.156311,130.937927,98.476974,156.232742,161.630402,47.38242,43.720261,170.473541,174.959396,5.43364,7,0.56,0,0,0
82,'2015/12/02 11:17:51:783',1,63.116455,110.183395,169.59964,162.727798,153.010971,155.96489,134.704315,98.636238,157.894516,162.895508,46.836777,43.689812,170.455414,164.965286,5.022637,7,0.56,0,0,0
83,'2015/12/02 11:17:51:836',1,62.403366,109.520767,167.109726,159.287613,154.742035,156.178711,100.056656,98.599792,156.243057,163.603256,48.079571,45.179199,169.373215,159.942154,9.235878,7,0.56,0,0,0
84,'2015/12/02 11:17:51:851',1,61.544674,109.356155,167.883087,151.352707,150.485031,156.178909,97.624832,98.539024,155.746078,163.461731,43.685623,46.005306,169.628433,156.627151,8.741099,7,0.56,0,0,0
85,'2015/12/02 11:17:51:893',1,61.239799,108.467331,167.612823,152.016846,147.577698,153.999466,97.285454,97.11454,154.873779,163.181061,43.301598,47.527828,169.512207,145.51445,8.398259,7,0.56,0,0,0
86,'2015/12/02 11:17:51:935',1,65.555641,106.331711,166.370483,146.960754,139.193817,149.703308,129.363983,96.250816,152.55452,154.990921,43.84037,49.050026,168.892914,128.895248,2.437925,7,0.56,0,0,0
87,'2015/12/02 11:17:51:976',1,63.904728,107.592804,164.93541,158.814072,144.088867,151.602982,146.559784,94.821381,152.973526,158.334183,44.088486,50.014881,168.225906,135.841507,5.396101,7,0.56,0,0,0
88,'2015/12/02 11:17:52:020',1,63.885784,108.401985,163.566483,157.824875,143.271729,157.434448,135.101791,95.661255,153.315643,161.798355,44.332336,50.756344,167.581512,121.587502,9.397643,7,0.56,0,0,0
89,'2015/12/02 11:17:52:091',1,57.029213,114.204468,159.380875,156.104507,157.813675,162.094879,101.176529,98.773643,160.075623,166.141266,27.326309,50.184288,176.835251,96.089996,7.532108,7,0.56,0,0,0
90,'2015/12/02 11:17:52:127',1,58.022388,114.054207,164.885437,156.387543,157.316711,160.778458,99.436775,98.524803,160.381409,165.941406,23.707058,50.016541,174.027405,92.675354,6.63757,7,0.56,0,0,0
91,'2015/12/02 11:17:52:176',1,58.479004,113.570137,165.830215,165.468552,157.739883,160.647827,99.387123,98.185791,160.811707,165.84407,23.616476,53.155861,172.699799,138.452026,6.200444,7,0.56,0,0,0
92,'2015/12/02 11:17:52:219',1,59.086689,113.224442,166.390427,157.44368,154.589172,159.65538,98.650681,97.708221,159.953064,166.497452,23.586853,51.685047,168.585632,114.662415,6.664641,7,0.56,0,0,0
93,'2015/12/02 11:17:52:289',1,60.601437,113.272408,165.499161,161.774384,146.676819,148.490051,53.581844,96.514679,158.508545,156.30957,23.039875,51.959671,175.746979,152.868195,3.112203,7,0.56,0,0,0
94,'2015/12/02 11:17:52:330',1,60.943027,113.440231,162.055679,163.044281,121.674576,149.284424,141.733093,95.950302,142.31926,158.368896,22.878044,51.932579,175.027298,153.108047,25.362118,7,0.56,0,0,0
95,'2015/12/02 11:17:52:374',1,60.630241,114.328232,161.251907,159.133209,141.866058,148.975632,89.749451,96.230148,156.254807,158.957672,23.16115,52.066097,174.437454,154.769211,2.704769,7,0.56,0,0,0
96,'2015/12/02 11:17:52:409',1,60.58606,115.118141,164.907303,159.667389,142.35202,148.997787,96.96804,93.989456,156.633972,161.824005,25.421726,51.579056,173.706024,172.284363,5.198084,7,0.56,0,0,0
97,'2015/12/02 11:17:52:452',1,52.689564,116.493401,161.480164,160.316254,149.063782,155.031143,132.351685,97.481117,158.358093,163.400497,23.025637,51.20282,176.09201,168.62796,8.203697,7,0.56,0,0,0
98,'2015/12/02 11:17:52:522',1,52.820248,118.590675,157.372971,164.092819,153.020264,154.437851,137.224854,100.835922,160.32695,156.995255,25.184814,51.161411,168.30426,177.328766,5.830438,7,0.56,0,0,0
99,'2015/12/02 11:17:52:563',1,53.141048,117.892502,167.315582,165.481308,152.734543,154.598419,126.914528,98.59697,162.566483,161.007446,30.885023,49.81628,160.189423,169.750534,2.157009,7,0.56,0,0,0
100,'2015/12/02 11:17:52:601',1,51.734138,117.637978,163.329041,164.060791,159.411407,149.34343,105.133621,98.927071,159.803329,156.557144,31.48834,49.98954,167.556427,171.284729,3.529585,7,0.56,0,0,0
101,'2015/12/02 11:17:52:639',1,51.814865,116.979286,160.498047,163.260315,155.836044,148.06102,133.725754,98.872383,159.212173,155.488632,31.238995,49.376961,146.985016,175.326157,4.077868,7,0.56,0,0,0
102,'2015/12/02 11:17:52:686',1,51.735821,116.79361,173.691467,163.570389,157.700836,151.670837,98.365738,97.236664,160.716934,160.221954,41.915897,51.267162,155.021164,167.296631,0.589437,7,0.56,0,0,0
103,'2015/12/02 11:17:52:708',1,51.61412,116.741585,170.665253,160.455841,152.509918,151.225189,108.444649,98.097778,158.552155,159.311478,43.894424,51.610771,160.569519,171.784241,1.637542,7,0.56,0,0,0
104,'2015/12/02 11:17:52:760',1,51.195557,116.974617,156.051743,166.157883,153.951996,151.285553,99.624138,96.554314,157.207016,162.134857,40.143345,50.331875,169.360733,175.511398,4.928954,7,0.56,0,0,0
105,'2015/12/02 11:17:52:860',1,51.561543,108.57457,144.63826,168.301056,152.069305,157.280899,30.107906,98.954506,155.685715,165.933426,53.287003,49.142265,164.089996,175.334625,10.609813,7,0.56,0,0,0
106,'2015/12/02 11:17:52:907',1,51.566986,108.721359,151.87323,167.1745,153.813843,151.316071,25.127571,97.733955,155.612946,162.187485,60.545757,49.589619,167.222549,176.350937,6.586559,7,0.56,0,0,0
107,'2015/12/02 11:17:52:945',1,51.519066,108.901886,156.229233,166.197678,156.431213,151.385071,22.393126,97.858261,155.631699,162.224472,67.149994,50.398106,153.10524,171.714264,6.620374,7,0.56,0,0,0
108,'2015/12/02 11:17:52:994',1,51.472023,109.005676,138.217987,158.228683,155.635727,150.120941,21.178953,97.463898,155.146545,161.361801,60.811333,50.982849,169.295197,172.24437,6.26951,7,0.56,0,0,0
109,'2015/12/02 11:17:53:039',1,51.495678,108.680527,133.542877,157.901642,151.64769,149.451126,37.809116,96.86898,153.027832,161.161057,61.612949,51.663517,172.814026,173.682617,8.624501,7,0.56,0,0,0
110,'2015/12/02 11:17:53:082',1,52.813793,111.595985,145.74202,159.410873,151.397034,149.104034,59.827412,96.416237,154.9832,160.794861,73.68589,49.230049,149.169662,177.036377,5.824194,7,0.56,0,0,0
111,'2015/12/02 11:17:53:148',1,52.190701,112.451515,141.451508,169.001434,147.230347,149.163696,34.299328,96.508156,154.920074,160.600113,75.945801,52.820293,151.849182,171.205444,5.680062,7,0.56,0,0,0
112,'2015/12/02 11:17:53:218',1,52.043652,112.597878,153.662689,169.452789,148.847839,149.182632,60.325424,96.490234,154.21936,160.540894,84.96627,53.869957,152.320038,170.952957,6.335263,7,0.56,0,0,0
113,'2015/12/02 11:17:53:257',1,52.006645,112.586853,155.267639,171.123383,152.488098,149.321808,60.514725,96.494446,154.249741,160.551895,85.13456,53.500607,150.710617,165.617813,6.306602,7,0.56,0,0,0
114,'2015/12/02 11:17:53:305',1,51.911232,112.501701,157.132477,172.498505,149.090042,149.929077,26.912291,97.107628,151.660416,160.549377,84.801842,52.981991,147.296326,163.536224,8.957764,7,0.56,0,0,0
115,'2015/12/02 11:17:53:327',1,51.811279,112.278831,160.071609,171.160858,152.341492,150.858627,23.638832,97.017899,156.181381,161.504395,83.47937,51.645134,160.464676,162.247543,5.419179,7,0.56,0,0,0
116,'2015/12/02 11:17:53:376',1,51.788116,111.915436,154.448135,164.369446,155.876297,150.995422,34.988358,97.211258,156.224548,161.562057,76.313858,50.634544,153.183487,175.152969,5.426185,7,0.56,0,0,0
117,'2015/12/02 11:17:53:398',1,52.834,112.526337,159.001801,172.118881,149.562576,152.059799,31.464088,98.501488,155.627579,161.239044,74.28344,48.212261,150.358612,165.834793,5.623498,7,0.56,0,0,0
118,'2015/12/02 11:17:53:442',1,52.735214,111.53746,161.107422,168.402374,153.270706,151.936218,24.405771,98.357559,155.404968,161.333801,71.685043,47.261833,152.846069,169.527008,5.929749,7,0.56,0,0,0
119,'2015/12/02 11:17:53:471',1,52.444698,108.830383,158.405777,172.658417,152.465607,150.75116,19.682169,97.593513,155.531296,161.265335,64.866692,46.112942,132.688538,156.549026,5.736779,7,0.56,0,0,0
120,'2015/12/02 11:17:53:544',1,52.041374,110.229111,167.429901,172.434692,154.787979,151.054489,77.936203,97.887733,155.82164,161.45668,61.166553,42.097851,158.145355,178.781342,5.635575,7,0.56,0,0,0
121,'2015/12/02 11:17:53:610',1,52.004959,109.420601,171.935135,173.473816,153.444153,155.504639,139.770645,98.288849,156.133636,164.819626,53.760647,40.587685,155.213638,175.728165,8.870198,7,0.56,0,0,0
122,'2015/12/02 11:17:53:662',1,51.937698,109.866631,167.278214,170.689468,154.907623,155.234756,142.759552,98.974213,156.388474,163.185669,47.320076,39.352551,150.000778,171.976608,7.134706,7,0.56,0,0,0
123,'2015/12/02 11:17:53:742',1,51.489491,114.926392,169.278534,167.54895,153.695389,153.167816,100.414299,96.873978,157.231369,162.549759,43.889462,44.396778,136.261887,167.71109,5.362102,7,0.56,0,0,0
124,'2015/12/02 11:17:53:778',1,52.409512,115.92952,168.653473,164.978638,150.812073,153.671127,99.863472,96.80616,153.524475,163.447311,42.765537,44.204418,135.543396,147.903061,10.087394,7,0.56,0,0,0
